@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10}

@data
379,'2016/07/31 16:12:07:681',4,17.787209,863.246216,-63.985332,17.252197,1.844817,-1.094011,-3.260764,-0.032196,5.481837,2.002951,-1.376273,3.010845,1.341397,-1.726586,-0.70613,-0.607448,-1.89204,-1.575753,0.190394,0.059437,-0.142981,0.123738,0.502232,0.220696,0.241397,0.323882,3
380,'2016/07/31 16:12:07:691',4,18.505602,777.171814,-60.402092,18.902952,1.469854,-1.203448,-2.45262,-0.435325,4.482008,1.953279,-2.344826,2.385981,2.206087,-1.093804,-0.479895,0.654172,-1.117858,-1.919596,0.284945,0.016986,-0.345243,-0.332311,-0.204767,-0.103223,-0.226771,-0.634898,3
381,'2016/07/31 16:12:07:701',4,16.82482,783.319763,-59.60981,19.194069,1.849075,-0.468907,-2.460146,-0.850078,6.034236,3.481019,-2.046138,2.141122,1.739335,-2.471791,-1.156214,-0.170496,-1.529526,-1.367736,-0.067774,0.08369,-0.344268,-0.069754,0.829446,0.832304,-0.038359,-0.451999,3
382,'2016/07/31 16:12:07:711',4,28.216461,852.609497,-57.562057,18.057863,2.659467,-0.777237,-1.974064,-1.334639,6.617469,3.382355,-2.15051,2.774715,1.06892,-2.095831,-0.668557,-0.195013,-1.506214,-1.616947,-0.49199,0.317088,-0.091234,-0.354523,0.723812,0.983175,-0.492392,-0.003347,3
383,'2016/07/31 16:12:07:721',4,22.257248,751.588501,-57.825024,19.248013,2.119466,0.397653,-2.011723,-1.390726,4.522434,3.48026,-2.04616,2.342989,2.156774,-2.1009,-0.561552,0.235975,-0.91145,-1.666408,-0.837369,0.39841,0.096467,-0.359662,0.219064,0.110326,-0.614556,-0.675946,3
384,'2016/07/31 16:12:07:731',4,23.547869,797.335999,-55.284981,18.951048,2.438938,0.288524,-2.440106,-1.340463,3.865886,3.717176,-2.56207,3.006214,1.684775,-2.320113,-0.865872,0.2539,-0.610658,-1.651868,-0.313578,-0.141113,0.115052,-0.439272,0.478336,0.290373,-0.302925,-0.69623,3
385,'2016/07/31 16:12:07:741',4,21.66156,771.257568,-54.511887,19.664249,1.696906,0.02308,-2.098159,-0.646527,5.192554,3.22776,-2.742425,1.977488,1.227661,-1.679225,-1.635524,0.046872,-0.410248,-1.805601,0.240467,0.110408,0.371491,-0.364612,-0.017206,0.46168,-0.121282,-0.741165,3
386,'2016/07/31 16:12:07:751',4,21.381546,712.014587,-54.425106,19.389843,1.105687,0.748401,-2.457675,-0.570332,5.854308,2.59236,-2.079316,1.697683,1.90059,-1.438151,-1.157546,-0.001531,-0.606179,-1.930192,-0.437488,0.586558,0.035377,-0.472374,0.097148,0.253591,-0.214986,-0.900792,3
387,'2016/07/31 16:12:07:761',4,16.116642,700.51355,-54.943687,20.398026,1.064091,0.742662,-1.984324,-1.005258,5.057718,2.529887,-2.232207,2.445712,2.485575,-2.744385,-0.844517,0.739927,-1.792588,-1.600653,-0.028465,0.19126,0.135026,-0.226697,-0.012351,0.288801,0.09512,-0.230347,3
388,'2016/07/31 16:12:07:771',4,16.828341,678.075073,-51.213257,21.054152,1.232104,0.164228,-2.719102,-1.462778,4.081001,1.61513,-1.933984,2.293327,2.393587,-2.107266,-0.396882,1.082957,-0.97864,-1.490221,-0.609157,0.185803,0.532124,-1.022947,-0.316667,0.450234,0.047782,-0.537036,3
389,'2016/07/31 16:12:07:781',4,30.037357,729.667419,-52.733349,20.119041,2.169094,-0.326367,-1.725966,-1.663228,3.921049,1.927962,-2.064561,3.041515,1.81698,-2.056695,-0.002155,1.374839,-0.610424,-2.221329,-0.03274,-0.15029,0.223769,-0.391544,-0.793988,-0.533763,-0.016273,-0.230864,3
390,'2016/07/31 16:12:07:791',4,25.851406,723.665405,-50.479183,20.268465,1.388097,-0.343844,-3.128701,-0.37477,3.924731,2.240668,-2.034181,2.219601,3.080839,-2.625903,-1.183903,1.225043,-1.165673,-1.962284,-0.329415,0.145675,0.59735,-1.127047,0.233466,0.55043,0.251329,-0.425668,3
391,'2016/07/31 16:12:07:801',4,20.029011,716.533569,-52.040737,20.486382,1.213369,-0.295664,-2.255186,-2.405016,3.685457,2.325215,-1.849541,3.70577,2.184995,-2.089735,-0.382249,1.203878,-0.660757,-2.234499,-0.583097,-0.013736,0.736437,-0.761086,-0.940139,0.17905,0.212711,-0.247449,3
392,'2016/07/31 16:12:07:811',4,22.636284,770.87561,-49.29113,20.282314,1.022868,-0.296183,-3.393068,-0.853623,3.418549,0.859522,-2.475164,3.140918,2.593658,-1.612789,-0.970774,0.868123,-0.808304,-2.607843,-0.13205,0.347169,0.800517,-0.434904,-0.037714,-0.144608,0.256142,-0.068493,3
393,'2016/07/31 16:12:07:821',4,21.719646,867.305481,-48.672562,19.910341,0.220279,-0.051889,-2.978442,-1.728114,2.852902,1.168787,-2.39607,3.676113,2.506776,-2.067624,-0.433364,1.11277,-0.788018,-2.673657,-0.197698,0.41131,0.608498,-0.293265,-0.25867,-0.184655,0.464331,-0.077128,3
394,'2016/07/31 16:12:07:831',4,26.827662,999.805176,-48.248718,17.315609,1.767348,-0.853499,-3.762703,-0.163893,2.394011,0.555222,-2.282923,2.233608,2.349878,-1.058639,-1.143181,1.059247,-0.546454,-2.392584,0.274435,0.548493,0.507229,0.398228,-0.663964,-0.407629,0.746347,-0.2902,3
395,'2016/07/31 16:12:07:841',4,24.874483,951.073425,-50.129101,18.78763,-0.11824,-1.461544,-4.219831,-2.021745,3.377368,1.034797,-2.90119,2.523716,2.085921,-1.551558,-0.223486,1.441016,-0.131985,-1.992098,-0.419962,0.648175,0.583587,-0.411288,-0.384292,0.284527,0.346345,-0.442834,3
396,'2016/07/31 16:12:07:851',4,13.611198,1040.48938,-53.898785,18.274551,-0.480441,-0.670128,-3.676115,-1.195885,3.388191,0.762868,-3.010528,2.882637,2.458794,-2.017201,-0.120446,1.32269,-0.065373,-1.020177,-0.229641,0.466376,0.282263,-0.634201,-0.390515,-0.106283,0.270452,0.237018,3
397,'2016/07/31 16:12:07:861',4,11.975684,1042.472778,-52.651314,19.195246,-0.373739,-0.552121,-3.957057,-2.154384,3.033405,1.565721,-2.817233,2.770804,3.14766,-2.218894,-0.559265,1.85284,-0.250532,-1.481575,-0.454698,-0.203392,0.250352,-0.592292,-0.660686,0.022941,0.435316,-0.381735,3
398,'2016/07/31 16:12:07:871',4,14.430265,841.44043,-53.135963,19.279058,-0.648872,-1.023352,-3.106199,-1.758704,2.106226,1.223087,-2.745254,2.948344,3.534265,-1.290171,-0.319805,0.783909,-0.536379,-1.34034,-0.416765,0.257721,0.431675,-0.581524,-0.32151,0.025671,0.088526,-0.316332,3
399,'2016/07/31 16:12:07:881',4,19.34059,684.185669,-50.285721,19.975473,-1.217755,-2.881418,-4.953581,-1.47049,3.221206,2.023317,-2.983192,3.308707,3.036308,-1.61356,0.726893,1.959017,-0.826249,-2.480696,-0.471905,0.301156,-0.042504,-0.830714,-0.340093,-0.348672,-0.00355,-0.345424,3
400,'2016/07/31 16:12:07:891',4,14.572002,706.367859,-51.47414,19.43924,-1.813587,-2.509931,-4.545262,-1.236368,3.414024,1.753729,-3.268644,3.233457,3.378589,-1.794331,0.987503,1.536255,-1.22244,-2.39262,-0.586429,0.615854,0.141573,0.077176,0.205049,-0.473695,-0.017858,-0.102364,3
401,'2016/07/31 16:12:07:901',4,18.808863,680.80188,-51.272903,19.726511,0.120525,-2.090649,-5.069575,-1.27725,2.682333,1.691546,-3.03576,2.576353,2.925343,-1.484458,-0.445137,1.845515,-0.950414,-2.986142,-0.070198,0.056751,0.450077,0.321296,-0.177869,-0.567926,0.65791,-0.417739,3
402,'2016/07/31 16:12:07:911',4,21.072805,637.328796,-52.392025,18.822708,-0.89367,-2.030672,-5.000481,-1.260275,3.024754,1.300161,-2.85671,2.167325,2.502636,-0.777197,-0.335263,1.150475,-0.273171,-2.334883,-0.236925,0.264999,0.314048,0.700736,0.555832,-0.028298,0.465856,-0.185059,3
403,'2016/07/31 16:12:07:921',4,30.617256,695.647827,-51.158943,19.857639,-0.917876,-3.358996,-4.76928,-2.224372,4.303321,1.412341,-2.520617,1.956751,2.362989,-1.759274,-0.127508,1.139818,-0.250701,-2.22975,-0.16898,-0.101314,0.238612,-0.217835,-0.070142,0.135611,0.749699,-0.567941,3
404,'2016/07/31 16:12:07:931',4,26.905254,695.418335,-52.048012,18.994259,-1.29737,-2.20577,-6.08753,-1.498311,3.755123,0.991826,-2.5284,1.566645,2.640312,-1.693321,-0.385924,1.522422,0.027974,-1.667814,0.033571,0.269388,-0.076058,1.013993,0.100952,0.176118,0.925442,-0.308911,3
405,'2016/07/31 16:12:07:941',4,20.611128,691.715393,-52.091915,19.829628,-0.573991,-1.947432,-5.682528,-2.41749,3.993394,1.007094,-2.616473,1.630242,2.280137,-2.090673,-0.751456,1.418621,-0.173825,-1.974927,-0.200552,-0.10046,0.208367,0.338933,-0.136785,0.135749,0.709289,-0.201963,3
406,'2016/07/31 16:12:07:951',4,18.155563,681.132874,-53.29723,18.793427,-0.502965,-1.281462,-6.128354,-1.613107,3.24482,-0.320294,-2.675047,1.002258,2.22882,-1.11217,-1.066971,1.708353,-0.349395,-1.950051,0.195565,-0.013145,0.323274,1.261104,0.27785,0.271513,0.615564,-0.6766,3
407,'2016/07/31 16:12:07:961',4,14.138915,659.617371,-52.64587,20.531504,-0.132753,-1.189063,-5.504475,-3.395582,3.895701,1.542362,-3.295369,1.30537,2.454886,-1.956475,-0.967842,1.683102,-0.497347,-1.964794,-0.453743,-0.014279,0.232316,0.286853,-0.066778,0.353408,0.651786,-0.548909,3
408,'2016/07/31 16:12:07:971',4,15.362164,628.782532,-51.892101,19.071161,-0.798013,-0.869394,-6.166698,-2.014621,2.869161,0.594553,-2.532697,0.488194,2.504574,-1.08795,-0.903085,1.666076,-0.428766,-2.260052,-0.138442,0.305761,0.47995,1.259963,0.372156,0.517891,0.657605,-0.678538,3
409,'2016/07/31 16:12:07:981',4,19.292974,553.908752,-51.283916,20.684721,-0.073807,-2.144232,-5.794563,-2.875222,2.628702,1.782591,-3.425101,1.526339,2.565824,-1.962129,-0.375151,1.538816,-0.766658,-2.402187,-0.074336,-0.060141,-0.2111,0.741866,-0.009204,-0.165913,0.658304,-0.280445,3
410,'2016/07/31 16:12:07:991',4,27.359188,565.8479,-52.854164,20.050442,1.118371,-1.417485,-6.008961,-2.494623,2.806213,0.95779,-3.364364,1.475698,2.411407,-1.652918,-0.145916,1.214674,-0.616013,-2.354109,-0.50053,0.608558,-0.007697,0.888302,0.524964,0.191474,0.217933,-0.401229,3
411,'2016/07/31 16:12:08:001',4,22.195377,545.37738,-51.092392,20.399824,1.187017,-1.861231,-6.278897,-2.217609,2.339367,2.388778,-3.021215,1.258691,2.786068,-2.362706,-0.157635,1.502865,-0.960896,-2.212435,-0.37648,0.133596,0.062788,0.206668,-0.154114,0.179746,0.456778,-0.105159,3
412,'2016/07/31 16:12:08:011',4,19.058622,524.838318,-57.259525,20.317446,2.116261,-1.256308,-5.596501,-3.263137,2.913692,1.197749,-3.543133,1.10443,2.813635,-2.078156,-0.559923,1.235823,-1.284105,-1.793612,0.124814,-0.312989,-0.66427,1.328274,0.912954,0.043646,0.254813,-0.238702,3
413,'2016/07/31 16:12:08:021',4,21.246927,458.590637,-55.540192,20.716043,0.326774,-1.908779,-5.042933,-3.875679,2.01443,0.869391,-2.969193,0.9701,2.619456,-1.703859,-0.813897,1.632016,-0.676862,-1.865743,-0.164111,-0.34765,-0.053653,0.77192,-0.283881,0.552521,0.682792,-1.239652,3
414,'2016/07/31 16:12:08:031',4,19.043476,479.46167,-54.636284,21.229515,0.715766,-1.221111,-5.041124,-3.539784,2.699728,0.585284,-2.547919,1.511655,2.634568,-1.731791,-0.759931,2.087908,-0.725899,-2.282825,-0.272837,-0.129301,-0.21275,0.346644,-0.447916,0.189308,0.64309,-0.687247,3
415,'2016/07/31 16:12:08:041',4,19.968472,447.498199,-55.98568,20.566484,-0.429385,-2.237987,-5.043568,-4.043981,2.290895,0.228978,-2.9838,0.948383,2.223561,-0.800085,-0.265501,1.231995,-0.760238,-1.393077,-0.079076,-0.31139,-0.104966,0.609348,0.266673,0.299642,0.226913,-0.391768,3
416,'2016/07/31 16:12:08:051',4,25.297726,398.814148,-55.832939,21.05286,0.949881,-1.910969,-5.178478,-4.128706,2.596807,1.477874,-3.043785,1.180616,2.866968,-0.93557,0.032543,1.098796,-0.634779,-1.731536,-0.679651,0.068667,-0.343608,-0.152794,-0.147908,0.327609,0.033088,-0.652691,3
417,'2016/07/31 16:12:08:061',4,29.444351,450.782227,-58.814377,19.871984,2.385535,-0.377604,-5.306423,-4.803508,2.267161,1.278081,-2.639592,1.024791,2.62563,-1.394081,-0.650828,1.448018,-0.892182,-2.11973,-0.220346,-0.18697,-0.275841,1.113158,0.409186,0.071832,0.283571,-0.153858,3
418,'2016/07/31 16:12:08:071',4,32.994762,524.499878,-56.345806,19.521751,1.349164,-1.724591,-4.725226,-4.211392,1.697019,1.273494,-2.913451,1.352665,3.038709,-2.138505,-0.341864,1.666841,-0.226644,-2.038142,-0.911704,0.283066,-0.577133,0.31151,-0.399023,0.204443,0.310545,-0.443776,3
419,'2016/07/31 16:12:08:081',4,26.189375,495.22583,-58.827705,20.425415,2.121786,-1.202011,-4.903025,-4.206112,2.431699,1.15474,-2.428925,0.753337,1.500446,-1.993061,-0.608685,1.919499,-0.95269,-2.459967,-0.151833,0.124687,-0.323913,0.590101,0.401826,0.402867,0.481668,0.065493,3
420,'2016/07/31 16:12:08:091',4,28.397816,508.903442,-57.658417,19.97105,1.231731,-1.801607,-4.15301,-4.182353,1.739015,0.158066,-2.663548,0.728823,1.630931,-2.398049,-0.7738,2.192512,-0.440849,-1.696679,-0.01112,-0.374703,-0.827964,0.560596,0.163331,0.623634,0.539799,-0.492302,3
421,'2016/07/31 16:12:11:711',5,-1.28476,10253.904297,-95.716667,0,-0.000001,0.000002,-0.000005,-0.000004,-0.000005,0.000003,0.00001,-0.000002,-0.000001,-0.000001,-0.000009,-0.000003,0,0,0.000009,-0.000018,0,-0.000003,-0.000023,0.000003,0,-0.000017,4
422,'2016/07/31 16:12:12:411',5,17.013147,675.260864,-95.716667,0,-0.000001,0.000002,-0.000005,-0.000004,-0.000005,0.000003,0.00001,-0.000002,-0.000001,-0.000001,-0.000009,-0.000003,0,0,0.000009,-0.000018,0,-0.000003,-0.000023,0.000003,0,-0.000017,4
423,'2016/07/31 16:12:12:421',5,9.241141,888.056091,-93.247902,1.124385,-0.817033,-0.595598,0.875333,0.965391,-0.364607,-0.856137,0.186577,0.870189,0.030759,-0.902242,-0.527196,0.326533,0.328075,-0.244189,-0.356173,0.02278,0.180899,-0.009044,-0.108171,-0.019627,0.019139,-0.01329,4
424,'2016/07/31 16:12:12:431',5,16.711103,809.66925,-69.623253,11.476897,-4.728107,-2.191515,2.155551,3.399632,3.070101,-0.685223,-0.072806,2.724669,-0.349487,-2.98333,-0.595572,0.932022,0.007166,-0.979574,-0.892384,0.312296,0.377766,-0.544803,0.029501,0.427736,0.056024,0.40696,4
425,'2016/07/31 16:12:12:441',5,10.889831,837.56842,-62.464043,13.752823,-5.643768,-1.778239,1.81791,2.857704,2.600869,-0.958299,-0.275451,3.172045,0.14127,-3.067453,-0.600972,0.505842,-0.072664,-0.650146,-0.76387,0.32345,0.353264,-0.575957,-0.037443,0.412011,-0.2588,0.310316,4
426,'2016/07/31 16:12:12:451',5,7.879055,996.962646,-57.56411,14.496601,-6.471764,-0.326611,1.834591,2.163057,3.276732,-0.684772,0.36476,3.675202,-0.701916,-3.696241,-0.133081,1.167461,-0.155969,-0.739947,-0.892337,0.477115,0.42424,-1.163526,-0.681883,0.218157,-0.394982,0.974069,4
427,'2016/07/31 16:12:12:461',5,6.026007,1101.899658,-52.686909,16.013756,-8.022473,-0.380219,1.957826,1.577742,4.106717,0.177566,-0.540227,3.567095,-1.097726,-3.873558,0.182116,0.309831,-0.0402,-0.630798,-1.316088,0.655398,0.93472,-0.918111,-0.227023,0.515803,-0.394654,0.781476,4
428,'2016/07/31 16:12:12:471',5,5.754288,1130.241333,-50.847984,16.880198,-8.716584,-0.269464,1.793077,1.001002,4.064461,-0.686806,-0.371182,3.863454,-1.034642,-3.478014,0.314235,0.673987,0.104006,-0.050821,-1.003752,0.510341,0.918329,-1.184159,-0.51894,0.169249,-0.618543,0.591347,4
429,'2016/07/31 16:12:12:481',5,5.557839,1153.219604,-48.713085,16.165989,-8.888634,1.686661,1.951416,2.224345,4.769083,-1.360385,0.080734,3.553368,-1.728358,-4.21757,-0.405657,1.507475,0.241352,-0.338844,-0.72647,0.18077,0.84442,-1.329757,-0.537686,0.713791,-0.697715,0.907223,4
430,'2016/07/31 16:12:12:491',5,4.977689,1171.471069,-46.380844,16.324671,-9.269672,0.939744,1.725016,2.592044,4.597788,-0.066642,0.500469,3.042505,-0.956567,-3.916536,-0.676644,0.792655,0.067027,-1.042265,-0.509281,0.530291,0.442902,-0.772939,-0.451026,0.299213,-0.85506,0.61008,4
431,'2016/07/31 16:12:12:501',5,3.949706,1398.777954,-47.598171,16.370243,-9.043309,1.904967,2.18965,2.234519,5.453002,-0.621602,-0.262066,3.300533,-1.558397,-3.956742,0.157385,1.441283,-0.338915,-1.120688,-0.884188,0.507931,0.894947,-1.419931,-0.603546,0.658995,-0.513953,0.900238,4
432,'2016/07/31 16:12:12:511',5,3.86881,1489.225586,-46.372906,16.261133,-9.070687,2.177532,2.01358,2.342368,4.946239,-1.105761,0.009422,3.643407,-0.910034,-3.4641,-0.263394,0.913159,-1.06352,-1.512489,-1.010238,0.378832,1.048779,-1.092658,-0.134447,1.307553,-0.48578,1.050262,4
433,'2016/07/31 16:12:12:521',5,4.050519,1461.495972,-42.926388,16.402176,-9.191851,2.625593,1.2055,2.095913,3.87423,-0.180683,-0.069477,3.761175,-0.656982,-4.332308,0.164946,0.920604,0.179482,-1.345846,-1.57981,0.610958,0.369168,-0.96903,-0.000495,1.071757,-0.818195,0.540327,4
434,'2016/07/31 16:12:12:531',5,4.076645,1676.766235,-43.707718,17.195995,-7.281809,0.912127,1.490852,2.500251,4.454875,0.133131,-1.807876,2.780431,0.146173,-2.468699,0.531894,1.051274,-1.10481,-1.411107,-1.710055,0.438451,-0.198006,-0.780532,-0.080784,1.825933,-0.578157,0.554761,4
435,'2016/07/31 16:12:12:541',5,5.315328,1447.076416,-44.155357,17.364029,-6.194075,0.619564,1.520908,1.492694,3.707181,0.498461,-1.832908,2.362441,0.468781,-2.044659,0.094237,1.76097,-0.706193,-1.096728,-1.539667,0.138766,-1.103936,-0.351701,-0.093486,1.206081,-0.681433,0.30597,4
436,'2016/07/31 16:12:12:551',5,4.410308,1433.295166,-42.032463,18.052023,-7.610535,1.105712,0.662325,1.891103,3.787276,-0.336344,-1.559738,2.777546,-0.029554,-2.594811,0.374066,0.973966,-0.3219,-1.252936,-1.302312,0.178265,-0.145846,-0.975095,0.097273,1.402669,-0.51685,0.462196,4
437,'2016/07/31 16:12:12:561',5,4.161175,1515.844604,-41.587482,17.829935,-8.323409,1.046093,-0.183801,2.131094,3.711222,-0.660452,-1.014187,2.640152,0.462251,-2.360055,0.809446,1.111408,-0.477152,-1.265629,-1.396107,-0.219813,-0.269545,-1.053987,-0.173716,1.538104,-0.749334,0.346939,4
438,'2016/07/31 16:12:12:571',5,4.477762,1445.569946,-43.23687,18.106932,-7.681314,1.124604,0.589447,1.653556,4.175543,-1.041979,-0.936887,2.436812,-0.298636,-2.472192,0.390356,1.913606,-0.166499,-1.207392,-1.557196,-0.301938,-0.401559,-0.979331,-0.092994,1.590715,-0.55547,0.664934,4
439,'2016/07/31 16:12:12:581',5,4.790131,1388.016846,-43.237713,18.265348,-7.446106,0.938007,0.270556,2.051275,3.689497,-0.932464,-0.965949,2.458786,0.030316,-2.609668,0.482321,1.632045,-0.133625,-1.010106,-1.112491,-0.437282,-0.42006,-0.945006,-0.160411,1.212964,-0.632744,0.684721,4
440,'2016/07/31 16:12:12:591',5,5.588987,1514.868408,-40.324932,16.716024,-7.797381,1.11702,-0.48527,3.489152,2.624964,0.674674,-1.378949,2.186718,0.475457,-3.01284,1.368396,-0.200687,0.046443,-1.059248,-1.285349,0.141095,-0.454916,-0.570687,0.010718,1.334834,-0.519585,0.64194,4
441,'2016/07/31 16:12:12:601',5,5.639208,1301.897217,-40.87244,15.939905,-8.863193,1.356421,1.244663,2.930601,3.263615,-0.054358,-0.411612,2.96771,-0.197123,-3.688132,0.498444,1.336988,-0.035731,-1.141846,-1.972221,0.560658,-0.628767,-0.844421,-0.380269,1.566051,-0.617492,1.195107,4
442,'2016/07/31 16:12:12:611',5,4.461808,1041.530396,-40.7188,17.936419,-8.675107,1.535061,1.482696,1.97902,2.370574,-0.063691,-0.685909,3.021236,-0.013851,-4.250045,0.28021,1.568476,0.505592,-1.46034,-1.663327,0.98557,-0.035116,-1.090483,-0.173891,1.065961,-0.854582,0.703036,4
443,'2016/07/31 16:12:12:621',5,4.325753,1070.377197,-40.015995,17.555883,-8.925133,1.502934,1.136612,2.126377,2.911044,0.099898,-0.680391,3.563135,-0.387998,-4.387985,0.703179,0.886549,-0.052324,-1.138105,-1.706626,1.011046,-0.042193,-0.780528,-0.039079,0.915402,-0.865539,0.910783,4
444,'2016/07/31 16:12:12:631',5,4.023097,1171.156616,-42.021984,17.234327,-8.364062,1.837306,1.438325,2.871808,3.212065,0.317771,0.030073,3.163469,-0.34366,-4.099202,0.468159,0.997794,0.203445,-1.34283,-1.506209,0.19658,-0.117091,-0.726313,-0.123574,1.051819,-0.828025,0.848302,4
445,'2016/07/31 16:12:12:641',5,3.524106,1186.755981,-42.149189,17.720678,-7.533057,2.161469,1.418443,2.486216,2.155767,0.547731,0.663284,3.204482,-0.172008,-4.672342,-0.481007,1.229787,0.650409,-1.343416,-1.456653,-0.019334,-0.136103,-0.07164,0.236477,1.058188,-0.810418,0.370887,4
446,'2016/07/31 16:12:12:651',5,3.77853,1100.894043,-41.758453,17.630529,-8.038643,1.850282,0.99387,2.82866,2.966302,0.641915,0.658039,3.060624,-0.764279,-4.441631,0.102246,0.970184,0.130897,-1.326388,-1.248167,0.350425,0.439197,-0.359386,-0.558969,0.755615,-0.543521,0.610427,4
447,'2016/07/31 16:12:12:660',5,3.919886,1101.350464,-41.969589,17.47155,-8.225993,1.115091,1.098159,3.096649,2.987172,0.769548,0.186919,3.354858,0.334566,-4.17159,0.130802,0.819139,-0.311133,-1.692982,-1.213607,0.466175,-0.351902,-0.434156,-0.167634,0.802441,-0.316724,1.175528,4
448,'2016/07/31 16:12:12:671',5,3.509453,1166.413086,-42.442421,18.139965,-7.938804,1.971395,1.382793,2.647888,3.717473,0.25219,0.355653,2.826139,-0.460733,-4.152366,-0.889685,1.159592,-0.152132,-1.611353,-0.782417,0.649318,0.553324,-0.652503,-0.235074,0.844369,-0.560554,0.968644,4
449,'2016/07/31 16:12:12:681',5,3.891928,1177.354614,-41.072517,17.645269,-8.057041,1.716565,0.351899,2.947207,3.059641,0.657562,0.539883,2.793773,0.045943,-3.71961,0.028699,1.155317,0.370062,-1.668416,-1.192566,0.448878,-0.036097,-0.735693,-0.592153,0.636474,-0.850249,0.99199,4
450,'2016/07/31 16:12:12:691',5,4.211087,1207.829468,-41.8382,17.3515,-7.685365,2.053005,0.885419,2.556641,2.658579,1.111649,0.217927,3.315329,-0.167721,-4.410884,0.605123,0.965315,0.78913,-1.284769,-1.740045,0.42608,-0.257819,-0.747358,-0.501561,0.568687,-0.695509,1.101402,4
451,'2016/07/31 16:12:12:700',5,5.074504,1187.973511,-41.075901,17.680077,-7.395473,0.95687,0.157476,4.32512,2.862709,0.595181,0.75767,3.163122,-0.831511,-4.580681,0.301766,-0.382636,0.12163,-0.810158,-1.390444,0.805283,0.734629,-0.394665,-0.697469,0.979239,-0.429793,0.686757,4
452,'2016/07/31 16:12:12:711',5,4.798328,976.466736,-40.766018,17.86784,-8.13178,0.561899,0.340728,3.590523,2.65809,0.656265,0.787482,3.408634,-0.503197,-4.019386,0.822786,0.314717,0.352596,-0.858563,-1.520554,0.3967,0.033721,-0.63328,-0.938369,0.370357,-0.483798,0.841515,4
453,'2016/07/31 16:12:12:721',5,3.886851,921.82782,-42.204742,18.277628,-7.885775,0.527157,1.180136,3.003656,2.347228,0.585056,0.574704,3.56891,-0.088472,-4.453824,-0.184749,0.683596,0.936624,-0.886719,-1.533525,0.371284,-0.38184,-0.659382,-0.232752,0.716599,-0.586012,0.583226,4
454,'2016/07/31 16:12:12:731',5,4.49264,1000.387634,-39.322437,17.925787,-8.779725,1.096533,0.436012,2.419972,3.12835,0.359513,-0.056078,3.652191,0.198574,-4.555146,-0.128553,0.125469,0.568238,-0.674188,-1.126255,0.447856,-0.055005,-0.4947,0.054164,0.737988,-1.099158,0.700314,4
455,'2016/07/31 16:12:12:741',5,6.182104,997.478882,-40.907467,17.877264,-8.029513,0.643769,0.748794,2.859871,2.060822,-0.771993,-0.7786,3.233011,0.780882,-3.595475,-0.245993,0.341347,0.669314,-0.23899,-0.888333,0.65325,-0.370044,-0.709231,-0.361996,0.756893,-0.896039,0.545372,4
456,'2016/07/31 16:12:12:751',5,8.075628,731.884705,-41.102364,17.259596,-8.745881,-0.158258,0.81097,3.717308,1.43892,0.037869,-0.40197,2.697138,1.474137,-3.251613,-0.521949,-0.160288,0.539586,-0.835253,-0.94511,0.779807,-0.089506,-0.111308,-0.51235,0.92961,-0.519948,0.126714,4
457,'2016/07/31 16:12:12:761',5,8.777152,830.052368,-41.45998,17.236973,-8.700691,-0.489033,0.061016,3.57472,1.646288,-0.047071,-0.234213,2.669917,1.0511,-2.917728,0.182891,-0.013107,0.874824,-0.32752,-0.801584,0.540563,-0.425147,-0.540245,-0.882627,0.563451,-0.842178,-0.142456,4
